M, 357.831, 45.0098, 229.85, 43.4974, 352.837, 359.098, 274.972, 0, 359.819, 0, 0, 3.61372, 0, 34.1769, 0, 46.3429, 0, 27.5207, 250.902, 286.698, 324.298, 337.249, 358.693, 307.643, 143.705, 314.745, 270.165, 300.548, 162.669, 11.0138, 10.7808, 4.70381, 213.007
M, 32.4555, 0, 0, 0, 4.93901, 274.935, 0, 0, 356.847, 0, 0, 0, 0, 0, 0, 0, 0, 38.8291, 68.4376, 285.343, 330.808, 39.5012, 68.3374, 120.499, 339.731, 195.744, 62.8263, 275.516, 5.23122, 12.2541, 10.9201, 180, 0
M, 5.14456, 44.9899, 0, 53.3899, 358.549, 34.903, 95.1381, 0, 2.19043, 0, 0, 356.514, 0, 49.3267, 0, 41.5697, 0, 10.1372, 252.665, 287.763, 317.924, 109.088, 344.039, 0.0959219, 156.252, 45.0059, 359.707, 122.318, 189.873, 13.4788, 15.1113, 0.887358, 354.299
M, 0.756491, 0, 0, 54.3693, 355.032, 305.09, 95.3054, 0, 359.029, 0, 0, 0, 0, 0, 0, 0, 0, 46.8437, 41.8543, 284.345, 325.252, 63.052, 62.9225, 309.029, 341.847, 0, 1.90771, 334.764, 8.35509, 15.5373, 12.4369, 353.62, 237.574
M, 359.372, 44.9997, 321.648, 25.4361, 348.575, 302.642, 277.688, 0, 220.029, 0, 0, 45.1011, 0, 48.1418, 0, 46.1388, 0, 347.612, 230.256, 275.307, 315.636, 131.514, 332.898, 291.308, 145.207, 45.0101, 357.345, 282.533, 185.167, 208.477, 189.501, 213.928, 194.268
M, 4.80155, 0, 0, 25.1964, 8.24181, 282.668, 99.1193, 0, 351.071, 0, 0, 0, 0, 0, 0, 0, 0, 10.8106, 66.1297, 274.398, 334.301, 46.6253, 90.1595, 272.29, 335.2, 0, 11.2016, 330.233, 28.1477, 0, 11.8141, 212.786, 196.189
M, 359.32, 119.993, 207.998, 27.6623, 353.428, 359.479, 94.2366, 0, 358.632, 0, 0, 44.996, 0, 47.7684, 0, 44.951, 0, 353.182, 219.551, 279.947, 320.143, 220.776, 276.348, 305.747, 141.251, 44.9895, 1.49874, 307.072, 188.308, 42.1494, 13.3519, 183.081, 186.562
M, 0.704171, 0, 0, 44.9905, 352.659, 279.04, 101.567, 0, 355.58, 0, 0, 0, 0, 0, 0, 0, 0, 345.747, 45.3347, 280.535, 327.491, 40.3988, 61.7221, 120.844, 335.826, 192.292, 84.6411, 307.184, 12.3336, 0, 14.0637, 184.638, 213.213
M, 178.628, 322.371, 356.781, 9.57805, 193.068, 123.031, 94.763, 0, 182.731, 0, 0, 304.363, 0, 270.835, 0, 15.0561, 0, 356.549, 240.977, 275.316, 144.166, 308.524, 276.434, 305.613, 155.156, 50.7876, 276.272, 334.575, 168.786, 40.0217, 191.942, 308.985, 184.991
M, 2.16784, 0, 0, 35.2583, 183.046, 269.062, 94.1171, 0, 181.934, 0, 0, 0, 0, 0, 0, 0, 0, 354.935, 39.9982, 277.478, 327.665, 44.0555, 62.1142, 305.535, 337.77, 196.039, 3.93508, 127.325, 14.9777, 8.37445, 14.1996, 308.923, 311.591
M, 270.04, 44.9886, 0, 40.0366, 153.008, 100.422, 186.457, 0, 196.579, 0, 0, 89.6186, 0, 43.3172, 0, 85.1269, 0, 8.22318, 308.288, 90.389, 0, 109.767, 273.07, 95.1672, 0, 52.063, 272.664, 161.207, 0, 215.524, 272.168, 92.492, 0
M, 93.7593, 0, 0, 44.9992, 0, 9.31621, 186.457, 0, 196.579, 0, 0, 0, 0, 97.1735, 0, 186.89, 0, 8.82572, 89.3866, 121.718, 0, 43.3356, 97.7974, 255.04, 0, 0, 95.5474, 159.781, 0, 0, 98.5055, 156.553, 0
M, 269.241, 0, 0, 39.6855, 359.554, 10.1907, 2.63169, 0, 209.787, 0, 0, 356.835, 0, 355.548, 0, 342.63, 0, 12.7373, 215.756, 9.40257, 0, 337.381, 272.11, 250.284, 0, 223.955, 272.382, 185.985, 0, 217.65, 273.499, 160.926, 0
M, 92.5497, 0, 0, 44.9896, 359.393, 17.2371, 8.71057, 0, 0, 0, 0, 2.91358, 0, 2.67426, 0, 2.37278, 0, 27.6588, 115.298, 75.6305, 0, 28.0151, 94.9986, 75.671, 0, 89.0635, 93.5093, 92.2744, 0, 0, 96.1061, 84.9944, 0
M, 270.494, 0, 184.325, 34.0401, 305.797, 27.8925, 30.3038, 0, 204.445, 0, 0, 1.83959, 0, 357.374, 0, 358.323, 0, 17.3495, 272.275, 268.455, 0, 106.326, 276.303, 251.939, 0, 228.369, 275.332, 182.528, 0, 213.964, 274.631, 358.948, 0
M, 95.9246, 0, 0, 128.103, 0, 175.504, 0, 0, 224.99, 0, 0, 0, 0, 100.044, 0, 186.033, 0, 39.5661, 126.135, 102.637, 0, 90.0758, 98.3873, 249.249, 0, 0, 101.018, 272.871, 0, 0, 98.9968, 162.023, 0
M, 95.1255, 0, 0, 52.9125, 0, 35.5549, 211.839, 0, 214.601, 0, 0, 51.512, 0, 180.773, 0, 179.075, 0, 16.7515, 122.348, 267.007, 0, 317.846, 97.9492, 254.945, 0, 229.267, 99.0597, 162.865, 0, 0, 99.5585, 150.878, 0
M, 181.572, 0, 181.152, 53.726, 177.546, 184.12, 185.824, 0, 0, 0, 0, 181.545, 0, 183.097, 0, 181.716, 0, 38.5621, 179.38, 192.799, 0, 95.9142, 95.2192, 248.882, 0, 0, 95.7814, 273.626, 0, 0, 96.8067, 178.973, 0
M, 95.6713, 0, 180, 36.2768, 337.501, 6.57102, 197.563, 0, 209.83, 0, 0, 45.0061, 0, 178.79, 0, 183.796, 0, 13.0935, 295.73, 219.541, 0, 339.324, 95.0007, 255.293, 0, 41.2519, 96.6186, 162.54, 0, 216.019, 99.366, 213.935, 0
M, 94.0775, 0, 180.157, 45.0113, 0, 53.8612, 202.384, 0, 0, 0, 0, 0, 0, 186.608, 0, 180, 0, 16.0314, 96.2489, 159.117, 0, 80.936, 96.7316, 252.967, 0, 0, 97.1932, 270.116, 0, 0, 99.8249, 220.853, 0
M, 95.1842, 0, 180, 45.5561, 180, 12.3543, 34.6814, 0, 212.137, 0, 0, 179.867, 0, 178.293, 0, 181.013, 0, 13.6081, 118.311, 254.875, 0, 220.08, 93.3584, 156.576, 0, 0, 97.315, 164.201, 0, 0, 98.891, 180.829, 0
M, 86.9292, 0, 0, 0, 0, 195.848, 0, 0, 0, 0, 0, 0, 0, 21.1141, 0, 19.0572, 0, 38.5633, 121.481, 81.1262, 0, 38.6389, 87.7464, 76.8035, 0, 101.699, 96.7845, 13.438, 0, 0, 99.0489, 0, 0
M, 94.192, 0, 0, 44.4848, 0, 10.5344, 6.13252, 0, 223.181, 0, 0, 193.72, 0, 179.534, 0, 0, 0, 16.0818, 275.705, 250.342, 0, 105.811, 92.2476, 251.94, 0, 229.338, 98.6423, 164.208, 0, 0, 100.185, 159.423, 0
M, 90.8946, 0, 0, 0, 0, 189.401, 0, 0, 0, 0, 0, 180, 0, 90, 0, 247.293, 0, 37.1915, 119.365, 244.673, 0, 81.3868, 94.7344, 255.951, 0, 0, 98.7684, 275.093, 0, 0, 102.915, 10.5106, 0
M, 97.4556, 45.0108, 0, 44.3645, 0, 8.82951, 22.9497, 0, 16.9876, 0, 0, 179.317, 0, 181.473, 0, 0, 0, 11.9917, 276.405, 264.539, 0, 312.169, 97.8655, 159.588, 0, 43.8896, 100.052, 156.985, 0, 217.789, 100.849, 190.482, 0
M, 93.0354, 0, 0, 44.9905, 0, 93.1296, 6.64923, 0, 0, 0, 0, 85.3646, 0, 7.6823, 0, 85.0373, 0, 33.2166, 115.509, 92.0433, 0, 48.062, 96.9911, 86.4852, 0, 0, 95.2039, 96.8621, 0, 0, 96.5039, 87.93, 0
M, 96.8942, 0, 0, 47.6969, 312.139, 0.472678, 190.425, 0, 196.537, 0, 0, 180.484, 0, 22.9493, 0, 37.4979, 0, 14.2011, 244.912, 8.1176, 0, 338.411, 95.2889, 250.747, 0, 45.9111, 96.7084, 155.383, 0, 215.519, 100.628, 131.951, 153.384
M, 95.1569, 0, 0, 0, 176.843, 189.1, 189.917, 0, 0, 0, 0, 128.658, 0, 183.812, 0, 181.229, 0, 25.0412, 120.777, 270.039, 0, 47.5839, 94.8492, 254.509, 0, 0, 98.6271, 278.828, 0, 0, 100.469, 305.737, 0
M, 91.2492, 0, 0, 43.3911, 0, 4.98788, 6.8773, 0, 211.848, 0, 0, 0, 0, 5.73072, 0, 0, 0, 37.095, 126.096, 12.6444, 0, 97.5242, 95.2207, 253.982, 0, 41.2583, 96.6687, 161.751, 0, 220.608, 100.761, 157.982, 0
M, 272.294, 0, 0, 0, 0, 275.727, 0, 0, 0, 0, 0, 275.154, 0, 248.354, 0, 269.697, 0, 44.4014, 273.019, 269.576, 0, 77.4354, 273.41, 257.97, 0, 0, 273.434, 278.234, 0, 0, 273.776, 261.376, 0
M, 335.802, 309.042, 0, 359.83, 314.988, 7.52844, 358.18, 0, 0, 0, 0, 274.765, 0, 35.8173, 0, 270.638, 0, 304.196, 225.138, 342.742, 0, 289.49, 356.099, 340.681, 0, 36.6792, 0.338081, 180.848, 0, 215.362, 351.275, 187.873, 0
M, 357.429, 306.149, 0, 4.40368, 0, 356.25, 356.195, 0, 0, 0, 0, 97.6683, 0, 265.829, 0, 0, 0, 41.6862, 67.484, 334.857, 0, 114.062, 100.295, 346.3, 0, 0, 359.85, 353.881, 0, 0, 354.132, 10.9019, 0
M, 335.494, 314.066, 0, 126.803, 0, 33.375, 348.092, 0, 0, 0, 0, 37.991, 0, 2.81479, 0, 90.7965, 0, 106.052, 229.418, 341.766, 0, 304.541, 274.501, 335.819, 0, 32.1876, 5.95694, 338.5, 0, 306.737, 343.419, 0.817152, 0
M, 341.614, 314.684, 0, 126.803, 0, 1.36985, 358.315, 0, 0, 0, 0, 299.847, 0, 267.918, 0, 0, 0, 344.395, 84.9423, 334.206, 0, 109.036, 276.884, 336.292, 0, 0, 3.3517, 343.729, 0, 0, 357.75, 2.96702, 0
M, 87.2438, 45.0107, 0, 119.411, 0, 7.24908, 359.496, 0, 0, 0, 0, 288.107, 0, 271.149, 0, 269.502, 0, 39.661, 79.9652, 335.991, 0, 113.733, 96.493, 340.315, 0, 0, 268.661, 251.226, 0, 0, 9.10276, 189.148, 0
M, 44.4711, 0, 0, 0, 0, 186.114, 0, 0, 0, 0, 0, 0, 0, 111.334, 0, 0, 0, 51.1377, 50.5489, 342.036, 0, 87.2423, 272.296, 281.168, 0, 0, 349.25, 0, 0, 0, 340.618, 0, 0
M, 342.615, 85.9837, 0, 36.2984, 0, 342.44, 355.303, 0, 0, 0, 0, 304.413, 0, 342.483, 0, 333.329, 0, 9.12823, 94.0672, 339.891, 0, 34.1571, 97.2016, 343.196, 0, 218.245, 0.541723, 336.891, 0, 190.686, 352.344, 359.384, 0
M, 338.268, 0, 359.218, 44.9963, 0, 336.083, 354.357, 0, 0, 0, 0, 192.494, 0, 340.093, 0, 282.005, 0, 39.9847, 46.7223, 336.456, 0, 110.744, 282.913, 343.585, 0, 0, 358.273, 353.271, 0, 0, 351.944, 2.75449, 0
M, 177.446, 307.439, 179.758, 33.506, 0, 177.875, 179.582, 0, 0, 0, 0, 207.508, 0, 179.097, 0, 182.217, 0, 11.2664, 92.652, 155.218, 0, 271.158, 177.733, 159.865, 0, 227.105, 180.335, 168.71, 0, 0, 172.03, 190.339, 0
M, 181.581, 0, 0, 45.0134, 0, 189.489, 180.328, 0, 0, 0, 0, 205.522, 0, 180.788, 0, 180, 0, 53.8385, 89.0311, 161.683, 0, 116.905, 283.164, 163.792, 0, 0, 176.188, 176.14, 0, 0, 175.608, 184.214, 0
M, 268.18, 50.3425, 0, 116.654, 0, 160.031, 172.644, 0, 0, 0, 0, 269.976, 0, 269.272, 0, 268.352, 0, 9.08592, 213.462, 155.807, 0, 117.623, 278.135, 341.441, 0, 219.428, 273.681, 244.416, 0, 194.165, 187.754, 191.118, 0
M, 86.1927, 0, 0, 40.7026, 0, 155.705, 180.78, 0, 0, 0, 0, 32.9107, 0, 1.98932, 0, 85.2397, 0, 49.2041, 64.3054, 151.454, 0, 111.974, 100.166, 252.584, 0, 0, 95.6399, 176.29, 0, 0, 178.369, 185.872, 0
M, 184.489, 305.298, 0, 14.1627, 0, 175.977, 0, 0, 0, 0, 0, 307.797, 0, 37.1682, 0, 44.9879, 0, 280.905, 226.554, 351.433, 0, 123.759, 177.369, 346.634, 0, 38.081, 180.426, 336.871, 0, 194.048, 176.281, 1.35675, 0
M, 87.7815, 305.298, 0, 14.1627, 0, 180.2, 0, 0, 0, 0, 0, 0, 0, 181.141, 0, 0, 0, 40.8718, 81.981, 164.645, 0, 118.224, 99.1207, 346.465, 0, 0, 4.09668, 192.124, 0, 0, 171.035, 0, 0
M, 335.07, 315.002, 0, 35.0817, 0, 158.276, 357.143, 0, 0, 0, 0, 40.3716, 0, 6.52323, 0, 216.132, 0, 91.9783, 217.71, 140.059, 0, 283.325, 177.791, 344.07, 0, 3.76046, 278.382, 187.503, 0, 310.091, 0.472621, 0.332127, 0
M, 36.7867, 315.005, 0, 35.0817, 0, 179.572, 0, 0, 0, 0, 0, 45.879, 0, 351.724, 0, 0, 0, 46.3725, 65.4589, 183.084, 0, 116.974, 275.152, 251.573, 0, 0, 278.417, 191.222, 0, 0, 191.192, 9.07273, 0
M, 189.168, 0, 0, 41.4618, 0, 8.55996, 179.566, 0, 0, 0, 0, 302.765, 0, 275.834, 0, 266.027, 0, 232.548, 226.587, 350.322, 0, 254.531, 182.4, 350.709, 0, 222.503, 189.244, 182.802, 0, 189.752, 175.468, 183.864, 0
M, 84.1336, 0, 0, 41.4618, 0, 16.0635, 357.011, 0, 0, 0, 0, 302.92, 0, 266.893, 0, 270, 0, 60.6368, 65.3139, 344.839, 0, 113.162, 99.5415, 347.422, 0, 224.137, 179.964, 185.899, 0, 203.013, 179.528, 18.3023, 0
M, 184.719, 32.9779, 0, 6.95966, 0, 6.37766, 180.388, 0, 0, 0, 0, 280.539, 0, 35.9331, 0, 353.105, 0, 99.4642, 222.722, 348.1, 0, 299.967, 177.689, 336.185, 0, 219.671, 182.026, 184.568, 0, 308.3, 177.904, 184.412, 0
M, 89.3165, 0, 0, 6.95966, 0, 183.646, 0, 0, 0, 0, 0, 0, 0, 173.206, 0, 0, 0, 59.185, 69.2343, 155.599, 0, 112.29, 101.222, 264.605, 0, 0, 179.633, 254.769, 0, 0, 179.493, 180, 0
M, 356.796, 4.96371, 0, 2.71673, 352.28, 355.67, 352.806, 0, 0, 0, 0, 302.699, 0, 357.22, 0, 268.627, 0, 314.154, 67.3326, 323.217, 0, 281.372, 275.24, 155.585, 0, 37.785, 3.63561, 329.173, 137.118, 277.22, 2.34685, 264.005, 193.173
M, 94.8326, 345.004, 0, 358.961, 179.248, 182.466, 160.317, 0, 0, 0, 0, 5.31719, 0, 181.565, 0, 258.937, 0, 45.3811, 67.951, 163.403, 0, 110.814, 96.6626, 159.959, 0, 0, 6.7873, 274.554, 145.475, 0, 190.79, 339.035, 316.34
M, 359.3, 0, 0, 28.9172, 359.258, 0.340635, 186.632, 0, 0, 0, 0, 34.9499, 0, 0.637146, 0, 356.637, 0, 315.24, 264.688, 142.966, 0, 278.938, 0.698708, 154.754, 0, 222.525, 30.3724, 340.29, 0, 273.974, 176.34, 354.664, 181.287
M, 6.62878, 0, 0, 31.2778, 0, 178.562, 0, 0, 0, 0, 0, 0, 0, 174.091, 0, 0, 0, 357.952, 42.0777, 154.012, 0, 30.821, 94.8114, 128.297, 0, 0, 7.63581, 187.285, 0, 0, 0, 218.481, 0
M, 180.949, 0, 0, 33.4743, 345.94, 174.785, 185.314, 0, 0, 0, 0, 24.053, 0, 355.681, 0, 8.99011, 0, 312.197, 266.114, 134.039, 0, 301.402, 273.445, 333.379, 0, 38.324, 188.659, 168.25, 0, 305.562, 183.538, 184.93, 0
M, 90.3511, 0, 0, 33.4217, 197.862, 358.554, 178.793, 0, 0, 0, 0, 203.463, 0, 180.951, 0, 14.1901, 0, 8.98181, 94.3882, 0, 0, 106.097, 92.019, 93.8607, 0, 265.833, 12.5644, 171.085, 0, 0, 209.378, 186.829, 0
M, 358.377, 0, 0, 30.5374, 352.175, 0.613443, 357.95, 0, 0, 0, 0, 28.2832, 0, 358.584, 0, 6.42178, 0, 335.046, 268.8, 149.598, 0, 285.277, 274.058, 159.049, 0, 37.6118, 193.064, 339.223, 0, 307.788, 1.52013, 359.5, 193.396
M, 4.58085, 0, 0, 34.1744, 160.989, 359.562, 184.852, 0, 0, 0, 0, 35.0282, 0, 180.412, 0, 161.274, 0, 34.7359, 46.3786, 155.263, 0, 100.46, 99.693, 162.32, 0, 266.734, 5.34755, 353.86, 0, 0, 175.068, 359.293, 328.832
M, 358.769, 0, 0, 11.1472, 349.634, 0.399711, 189.505, 0, 0, 0, 0, 26.0745, 0, 358.944, 90, 357.213, 0, 353.904, 91.4213, 338.051, 0, 303.618, 0.719927, 271.755, 0, 268.727, 9.01888, 336.271, 0, 274.803, 359.803, 180.411, 0
M, 6.04144, 0, 0, 12.7741, 180, 184.017, 0, 0, 0, 0, 0, 0, 0, 178.774, 0, 0, 0, 43.153, 83.0679, 151.767, 0, 194.334, 90.7365, 158.365, 0, 0, 5.73055, 181.242, 0, 0, 181.332, 207.25, 0
M, 178.933, 359.361, 0, 32.957, 180.222, 358.826, 189.003, 0, 0, 0, 0, 303.707, 0, 359.843, 0, 274.804, 0, 313.329, 276.137, 118.027, 0, 284.521, 272.315, 182.647, 136.043, 222.568, 191.897, 172.604, 174.241, 194.309, 185.298, 185.223, 185.241
M, 94.2169, 135.012, 0, 95.5381, 0, 358.88, 0, 0, 0, 0, 0, 0, 0, 177.204, 0, 0, 0, 22.9454, 118.049, 125.873, 0, 190.039, 87.8188, 154.277, 301.467, 0, 9.44418, 176.605, 135.012, 0, 0, 231.473, 0
M, 356.955, 1.27157e-06, 0, 5.43596, 357.123, 0.605328, 356.043, 0, 0, 0, 0, 7.00149, 0, 359.891, 0, 357.286, 0, 308.818, 93.5509, 127.356, 220.344, 283.521, 272.171, 214.051, 93.7364, 39.4488, 6.6994, 312.393, 300.364, 352.958, 358.461, 353.152, 178.723
M, 91.849, 0, 0, 359.741, 3.11262, 179.284, 355.344, 0, 0, 0, 0, 43.8226, 0, 181.447, 0, 156.105, 0, 68.1031, 94.504, 129.495, 222.444, 98.5776, 92.5728, 99.8869, 272.6, 0, 11.1305, 338.864, 315.012, 0, 357.877, 0.0258775, 0
M, 274.975, 0, 0, 37.6828, 346.034, 22.8111, 184.842, 0, 0, 0, 0, 26.8191, 0, 357.829, 0, 271.902, 0, 306.138, 277.236, 326.354, 0, 306.363, 273.639, 267.922, 0, 265.38, 188.73, 345.29, 0, 181.176, 2.03745, 186.752, 0
M, 97.6326, 0, 0, 44.5965, 0, 163.522, 0, 0, 0, 0, 0, 101.343, 0, 176.822, 0, 162.825, 0, 103.041, 100.444, 136.184, 0, 312.873, 94.2457, 98.9747, 0, 0, 5.04515, 356.45, 0, 0, 184.482, 273.107, 0
M, 356.731, 18.7024, 0, 32.1215, 190.513, 359.312, 185.743, 0, 0, 0, 0, 303.488, 0, 358.967, 0, 302.017, 0, 307.902, 276.716, 143.374, 0, 281.304, 274.113, 127.055, 272.127, 40.3934, 190.001, 333.314, 275.38, 359.805, 172.232, 182.503, 190.344
M, 97.6192, 36.1378, 0, 37.2535, 0, 181.863, 0, 0, 0, 0, 0, 315.012, 0, 84.8388, 0, 0, 0, 99.0465, 97.3227, 142.453, 0, 291.633, 95.5985, 127.921, 272.165, 0, 7.79484, 263.9, 298.222, 0, 0, 0, 0
M, 178.056, 0, 0, 32.6339, 179.309, 174.832, 188.033, 0, 0, 0, 0, 183.513, 0, 179.955, 0, 352.832, 0, 334.497, 92.7205, 146.318, 0, 300.585, 274.256, 123.688, 0, 226.764, 189.564, 334.876, 0, 213.976, 180.715, 190.917, 0
M, 5.29919, 0, 0, 37.1549, 0, 185.857, 0, 0, 0, 0, 0, 0, 0, 177.685, 0, 0, 0, 63.2105, 87.7877, 147.39, 0, 103.334, 358.641, 122.488, 0, 0, 10.8012, 225.492, 0, 0, 0, 0, 0
H, 275.475, 31.4864, 178.011, 11.3599, 277.864, 216.064, 29.2659, 0, 5.43855, 0, 0, 91.4411, 0, 269.317, 0, 1.08753, 0, 309.695, 336.511, 6.03564, 0, 282.385, 277.742, 287.731, 0, 49.2042, 275.036, 268.299, 0, 214.993, 273.612, 262.588, 0
H, 152.395, 0, 0, 171.433, 0, 215.105, 230.153, 0, 189.439, 0, 0, 0, 0, 159.602, 0, 214.101, 0, 137.544, 128.026, 181.04, 0, 297.266, 278.216, 224.947, 0, 0, 280.258, 2.77963, 0, 0, 279.12, 180.67, 0
H, 275.332, 278.527, 272.945, 44.9904, 214.417, 226.08, 275.775, 0, 340.621, 215.49, 0, 271.262, 0, 0.648104, 0, 356.422, 0, 43.8419, 40.0382, 353.262, 0, 6.11841, 279.89, 276.817, 0, 268.685, 277.255, 272.275, 0, 41.4587, 279.01, 273.502, 0
H, 274.989, 269.339, 271.814, 3.12651, 0, 272.068, 274.841, 0, 218.724, 0, 0, 270.53, 0, 269.385, 0, 269.052, 0, 195.41, 347.75, 305.472, 0, 357.781, 279.138, 274.49, 0, 338.444, 280.239, 272.795, 0, 0, 281.582, 274.749, 0
H, 274.792, 89.6821, 261.56, 33.5348, 187.884, 35.7995, 272.485, 0, 199.924, 0, 0, 0, 0, 269.02, 0, 263.961, 0, 35.2717, 43.761, 179.611, 0, 308.669, 281.213, 246.827, 0, 43.4703, 277.458, 251.88, 0, 40.8684, 279.852, 272.047, 0
H, 270.92, 270.017, 273.869, 180.3, 0, 206.761, 270.543, 0, 304.691, 0, 0, 270.143, 0, 90.306, 0, 267.529, 0, 201.515, 199.057, 342.332, 0, 126.767, 273.793, 250.132, 0, 0, 274.558, 248.708, 0, 0, 283.51, 274.014, 0
H, 272.715, 91.6431, 0, 19.6624, 180.727, 178.308, 279.003, 0, 176.118, 0, 0, 0, 0, 191.933, 0, 177.507, 0, 226.805, 223.575, 0, 0, 311.944, 278.549, 189.7, 0, 44.99, 275.762, 68.3506, 0, 215.413, 280.483, 274.484, 0
H, 179.177, 90, 0, 358.99, 0, 183.25, 105.708, 0, 345.436, 0, 0, 0, 0, 180.304, 0, 184.223, 0, 195.511, 204.768, 10.2406, 0, 125.646, 105.443, 314.824, 0, 0, 102.474, 123.753, 0, 0, 105.302, 165.97, 0
H, 274.231, 96.4224, 34.8517, 26.951, 231.647, 191.585, 281.603, 0, 359.341, 0, 0, 0, 0, 6.68248, 0, 359.164, 0, 221.634, 217.78, 8.08406, 0, 309.005, 280.418, 96.0364, 0, 321.177, 277.263, 99.1256, 0, 222.07, 280.621, 3.67722, 0
H, 102.639, 337.297, 278.231, 1.97956, 0, 191.207, 101.129, 0, 0.0276584, 0, 0, 0, 0, 184.602, 0, 181.922, 0, 209.637, 5.07611, 8.40026, 0, 120.183, 104.237, 196.306, 0, 0, 100.812, 359.565, 0, 0, 100.809, 2.02255, 0
H, 272.132, 0, 0, 30.993, 180.809, 216.195, 280.269, 0, 180, 0, 0, 0, 0, 221.801, 0, 179.51, 0, 33.6915, 225.594, 170.276, 0, 312.204, 280.451, 148.696, 0, 48.1794, 277.468, 169.612, 0, 218.805, 280.2, 168.889, 0
H, 185.233, 328.539, 149.059, 2.40454, 0, 192.782, 265.526, 0, 0, 0, 0, 0, 0, 155.756, 0, 184.08, 0, 200.232, 207, 184.515, 0, 126.486, 106.103, 244.096, 0, 0, 92.2638, 20.6963, 0, 0, 99.9794, 302.337, 0
H, 277.477, 274.388, 3.04517, 0.95357, 0, 189.256, 279.801, 0, 180, 0, 0, 2.63759, 0, 358.451, 0, 357.175, 0, 219.705, 223.187, 348.627, 0, 313.281, 282.872, 278.775, 0, 40.6915, 277.288, 284.398, 0, 224.995, 280.773, 275.155, 0
H, 179.341, 83.8178, 178.93, 6.59323, 0, 211.427, 102.829, 0, 184.807, 0, 0, 180.495, 0, 185.23, 0, 183.59, 0, 12.6789, 11.6839, 191.188, 0, 121.621, 106.854, 217.886, 0, 0, 100.566, 187.009, 0, 0, 102.565, 185.515, 0
H, 275.276, 349.318, 352.758, 9.8742, 5.18852, 210.616, 282.63, 0, 345.889, 0, 0, 1.71115, 0, 1.19454, 0, 2.25537, 0, 23.5188, 221.767, 5.27187, 0, 313.864, 284.806, 8.56238, 0, 45.9018, 278.038, 343.21, 0, 224.006, 280.582, 2.55775, 0
